Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Region,State,City,Product_Category,Product,Quantity,Unit_Price,Discount,Sales,Payment_Method,Order_Status,Salesperson
ORD00453,2025-11-28,CUST0054,Vijay Rao,Male,60.0,West,Maharashtra,Pune,Clothing,T-Shirt,1,740.81,5,703.77,UPI,Delivered,Meena Rao
ORD00454,2024-05-09,CUST0158,Vijay Iyer,Male,26.0,South,Tamil Nadu,Coimbatore,Home Appliances,Microwave,4,9233.08,5,0.0,Credit Card,Cancelled,Kavya Kumar
ORD00455,2024-05-25,CUST0204,Meena Iyer,Male,36.0,North,Punjab,Amritsar,Clothing,Sneakers,1,3117.69,10,2805.92,Debit Card,Delivered,Naveen Iyer
ORD00456,2024-08-01,CUST0062,Sneha Kumar,Female,64.0,West,Goa,Panaji,Home Appliances,Water Purifier,6,14550.44,0,87302.64,Credit Card,Delivered,Swathi Gupta
ORD00457,2024-06-24,CUST0033,Rohan Gupta,Female,56.0,West,Goa,Panaji,Electronics,Smartwatch,4,5690.76,20,18210.43,Credit Card,Delivered,Arun Rao
ORD00458,2024-03-11,CUST0056,Neha Gupta,Male,23.0,North,Punjab,Amritsar,Home Appliances,Air Fryer,2,6278.9,10,11302.02,Credit Card,Delivered,Ravi Kumar
ORD00459,2025-06-03,CUST0154,Ananya Reddy,Female,33.0,West,Goa,Panaji,Electronics,Smartphone,4,29817.79,25,89453.37,UPI,Delivered,Pooja Patel
ORD00460,2024-07-06,CUST0138,Ravi Sharma,Female,65.0,South,Tamil Nadu,Coimbatore,Electronics,Smartphone,3,26379.51,10,71224.68,Credit Card,Delivered,Vijay Rao
ORD00461,2025-09-10,CUST0145,Vikram Sharma,Male,,South,Tamil Nadu,Chennai,Electronics,Tablet,2,17382.47,25,26073.7,Debit Card,Delivered,Rahul Kumar
ORD00462,2024-01-20,CUST0048,Ravi Sharma,Male,21.0,North,Uttar Pradesh,Lucknow,Home Appliances,Water Purifier,2,14613.75,0,29227.5,Credit Card,Delivered,Rahul Gupta
ORD00463,2025-06-27,CUST0106,Pooja Kumar,Male,65.0,North,Punjab,Amritsar,Clothing,Jacket,4,2910.97,5,11061.69,Cash,Delivered,Naveen Reddy
ORD00464,2024-06-26,CUST0154,Ravi Patel,Female,21.0,South,Tamil Nadu,Coimbatore,Groceries,Cooking Oil,2,149.92,15,254.86,Credit Card,Delivered,Divya Singh
ORD00465,2024-04-13,CUST0075,Vijay Rao,Male,42.0,South,Tamil Nadu,Chennai,Home Appliances,Air Fryer,1,6320.09,10,5688.08,Net Banking,Delivered,Meena Gupta
ORD00466,2024-03-25,CUST0182,Priya Das,Male,65.0,South,Kerala,Kochi,Furniture,Study Table,3,9659.49,10,26080.62,UPI,Delivered,Sneha Rao
ORD00467,2025-07-03,CUST0045,Vikram Patel,Male,58.0,South,Tamil Nadu,Chennai,Electronics,Smartphone,2,27845.38,20,44552.61,Net Banking,Returned,Swathi Singh
ORD00468,2024-09-09,CUST0019,Sneha Das,Female,20.0,West,Maharashtra,Pune,Clothing,Jeans,1,1677.19,10,1509.47,,Delivered,Vikram Singh
ORD00469,2024-04-19,CUST0203,Isha Das,Female,61.0,North,Rajasthan,Jaipur,Furniture,Bed,1,29738.07,20,23790.46,Debit Card,Delivered,Naveen Reddy
ORD00470,2024-04-15,CUST0039,Rohan Das,Female,30.0,East,Bihar,Patna,Electronics,Laptop,2,53079.77,15,0.0,UPI,Cancelled,Priya Rao
ORD00471,2024-05-31,CUST0158,Suresh Sharma,Male,60.0,North,Delhi,New Delhi,Home Appliances,Mixer Grinder,3,3222.64,0,9667.92,Credit Card,Delivered,Rahul Singh
ORD00472,2024-09-11,CUST0092,Kavya Kumar,Female,32.0,South,Tamil Nadu,Madurai,Clothing,Jacket,3,2718.93,25,6117.59,Credit Card,Returned,Isha Rao
ORD00473,2024-03-28,CUST0066,Isha Kumar,Female,63.0,West,Maharashtra,Pune,Clothing,T-Shirt,3,692.84,15,0.0,UPI,Cancelled,Karthik Iyer
ORD00474,2024-10-18,CUST0210,Naveen Gupta,Male,27.0,South,Andhra Pradesh,Vijayawada,Electronics,Smartwatch,5,5854.81,15,24882.94,UPI,Delivered,Naveen Kumar
ORD00475,2024-03-16,CUST0158,Isha Reddy,Male,58.0,South,Tamil Nadu,Madurai,Furniture,Bed,4,31235.29,5,118694.1,UPI,Delivered,Priya Iyer
ORD00476,2025-12-05,CUST0191,Rohan Gupta,Female,62.0,West,Maharashtra,Mumbai,Electronics,Tablet,1,17586.45,15,14948.48,UPI,Delivered,Neha Singh
ORD00477,2025-10-13,CUST0190,Swathi Reddy,Female,42.0,West,Goa,Panaji,Electronics,Laptop,2,55754.85,10,100358.73,Debit Card,Delivered,Amit Gupta
ORD00478,2025-01-23,CUST0105,Rahul Patel,Male,47.0,South,Andhra Pradesh,Vijayawada,Electronics,Headphones,4,2308.14,5,8770.93,UPI,Delivered,Arun Sharma
ORD00479,2024-05-31,CUST0111,Naveen Patel,Male,19.0,South,Tamil Nadu,Chennai,Furniture,Office Chair,8,7524.28,15,51165.1,UPI,Delivered,Rahul Iyer
ORD00480,2024-12-11,CUST0103,Isha Sharma,Female,41.0,South,Karnataka,Bengaluru,Electronics,Tablet,3,17085.96,10,46132.09,Credit Card,Delivered,Amit Nair
ORD00481,2024-08-16,CUST0254,Swathi Nair,Male,23.0,South,Tamil Nadu,Chennai,Groceries,Rice,6,927.26,0,5563.56,UPI,Delivered,Kavya Iyer
ORD00482,2025-07-02,CUST0119,Rahul Sharma,Female,38.0,West,Goa,Panaji,Furniture,Study Table,3,9040.39,25,20340.88,Credit Card,Delivered,Neha Singh
ORD00483,2024-08-09,CUST0161,Pooja Nair,Male,60.0,South,Tamil Nadu,Coimbatore,Home Appliances,Water Purifier,1,14076.24,20,11260.99,Debit Card,Delivered,Swathi Rao
ORD00484,2025-11-28,CUST0131,Rahul Kumar,Male,48.0,West,Maharashtra,Pune,Electronics,Smartphone,6,26644.57,25,119900.56,UPI,Delivered,Rahul Das
ORD00485,2025-04-26,CUST0192,Naveen Patel,Male,32.0,East,Odisha,Bhubaneswar,Furniture,Office Chair,2,7686.76,5,14604.84,Debit Card,Delivered,Ravi Reddy
ORD00486,2025-11-29,CUST0198,Kavya Rao,Male,30.0,North,Uttar Pradesh,Lucknow,Furniture,Sofa,2,27724.52,10,49904.14,Cash,Delivered,Rohan Patel
ORD00487,2024-09-29,CUST0068,Neha Singh,Male,48.0,North,Uttar Pradesh,Lucknow,Electronics,Smartphone,8,28683.66,10,206522.35,Credit Card,Delivered,Priya Gupta
ORD00488,2025-05-17,CUST0196,Ravi Reddy,Female,25.0,South,Andhra Pradesh,Vijayawada,Clothing,Jacket,1,2915.33,15,0.0,UPI,Cancelled,Rohan Das
ORD00489,2024-10-13,CUST0180,Vijay Das,Female,40.0,North,Rajasthan,Jaipur,Clothing,T-Shirt,8,664.56,5,5050.66,UPI,Delivered,Sneha Nair
ORD00490,2025-09-13,CUST0013,Amit Rao,Female,41.0,South,Karnataka,Bengaluru,Electronics,Tablet,4,19260.59,20,61633.89,Cash,Returned,Meena Singh
ORD00491,2024-02-29,CUST0249,Rahul Nair,Female,42.0,West,Goa,Panaji,Furniture,Office Chair,2,6955.28,10,12519.5,Credit Card,Delivered,Kavya Iyer
ORD00492,2024-11-01,CUST0074,Vikram Singh,Female,,West,Goa,Panaji,Furniture,Bookshelf,2,5531.13,0,11062.26,Debit Card,Delivered,Suresh Gupta
ORD00493,2025-10-01,CUST0292,Priya Iyer,Male,27.0,South,Andhra Pradesh,Vijayawada,Home Appliances,Water Purifier,2,14548.5,0,29097.0,Cash,Delivered,Suresh Kumar
ORD00494,2025-07-22,CUST0048,Sneha Kumar,Female,18.0,East,West Bengal,Kolkata,Clothing,Jeans,1,1697.54,10,0.0,UPI,Cancelled,Divya Gupta
ORD00495,2024-05-24,CUST0061,Vikram Kumar,Male,37.0,South,Tamil Nadu,Chennai,Electronics,Smartphone,6,28686.28,5,163511.8,UPI,Returned,Amit Gupta
ORD00496,2025-09-28,CUST0192,Pooja Sharma,Male,41.0,West,Maharashtra,Mumbai,Electronics,Smartphone,3,27118.7,5,77288.3,Cash,Delivered,Neha Kumar
ORD00497,2025-02-18,CUST0032,Ravi Patel,Male,63.0,West,Goa,Panaji,Home Appliances,Air Fryer,1,6203.15,15,5272.68,Net Banking,Delivered,Pooja Iyer
ORD00498,2025-05-07,CUST0227,Ravi Nair,Male,60.0,East,Bihar,Patna,Groceries,Tea,8,245.85,15,1671.78,Debit Card,Delivered,Karthik Kumar
ORD00499,2024-03-03,CUST0156,Arun Singh,Male,19.0,South,Kerala,Kochi,Electronics,Smartwatch,3,5689.04,15,14507.05,Credit Card,Delivered,Divya Reddy
ORD00500,2024-12-02,CUST0195,Isha Patel,Female,36.0,West,Maharashtra,Mumbai,Clothing,Jacket,3,2859.7,0,8579.1,Credit Card,Delivered,Sneha Nair
ORD00501,2025-01-18,CUST0287,Pooja Reddy,Male,36.0,East,Bihar,Patna,Clothing,Jeans,2,1496.25,25,2244.38,UPI,Delivered,Divya Kumar
ORD00502,2025-07-22,CUST0145,Vijay Rao,Male,62.0,South,Tamil Nadu,Chennai,Home Appliances,Water Purifier,3,14029.5,10,37879.65,UPI,Delivered,Rohan Reddy
ORD00503,2024-03-08,CUST0028,Isha Patel,Female,32.0,North,Rajasthan,Jaipur,Furniture,Bed,1,30034.84,10,27031.36,UPI,Delivered,Rahul Rao
ORD00504,2025-10-04,CUST0067,Karthik Patel,Male,50.0,North,Punjab,Amritsar,Home Appliances,Mixer Grinder,2,3328.33,5,6323.83,UPI,Delivered,Ananya Kumar
ORD00505,2024-07-31,CUST0282,Ravi Rao,Male,41.0,South,Tamil Nadu,Madurai,Groceries,Tea,5,260.42,0,0.0,Credit Card,Cancelled,Naveen Iyer
ORD00506,2024-02-13,CUST0144,Arun Nair,Female,55.0,West,Maharashtra,Mumbai,Groceries,Tea,10,263.82,10,2374.38,Debit Card,Delivered,Arun Reddy
ORD00507,2025-01-21,CUST0187,Swathi Singh,Male,45.0,South,Tamil Nadu,Chennai,Clothing,T-Shirt,2,718.75,0,0.0,UPI,Cancelled,Suresh Kumar
ORD00508,2024-10-12,CUST0096,Vijay Kumar,Female,45.0,East,West Bengal,Kolkata,Groceries,Snacks,5,168.75,5,801.56,Net Banking,Delivered,Naveen Singh
ORD00509,2025-05-26,CUST0161,Arun Das,Female,38.0,West,Maharashtra,Mumbai,Electronics,Tablet,4,17208.69,15,58509.55,Credit Card,Delivered,Swathi Singh
ORD00510,2025-01-21,CUST0226,Arun Sharma,Female,30.0,West,Maharashtra,Mumbai,Home Appliances,Air Fryer,2,6730.01,15,11441.02,Credit Card,Returned,Pooja Reddy
ORD00511,2025-04-17,CUST0258,Rohan Singh,Female,59.0,South,Andhra Pradesh,Vijayawada,Clothing,Dress,4,2147.54,10,7731.14,Net Banking,Delivered,Vikram Gupta
ORD00512,2025-02-24,CUST0121,Arun Singh,Female,43.0,South,Andhra Pradesh,Vijayawada,Clothing,Jacket,3,2800.26,20,6720.62,Cash,Delivered,Kavya Patel
ORD00513,2024-12-07,CUST0019,Isha Singh,Female,50.0,North,Rajasthan,Jaipur,Home Appliances,Water Purifier,6,14940.51,0,0.0,Debit Card,Cancelled,Ananya Singh
ORD00514,2024-07-26,CUST0125,Arun Kumar,Male,58.0,North,Rajasthan,Jaipur,Furniture,Office Chair,3,7746.79,10,20916.33,Cash,Delivered,Pooja Sharma
ORD00515,2024-12-03,CUST0178,Arun Sharma,Female,56.0,East,West Bengal,Kolkata,Groceries,Snacks,2,172.26,15,292.84,UPI,Delivered,Pooja Nair
ORD00516,2025-08-10,CUST0145,Karthik Gupta,Male,22.0,North,Uttar Pradesh,Lucknow,Furniture,Office Chair,5,7467.46,0,37337.3,UPI,Delivered,Rahul Patel
ORD00517,2024-06-21,CUST0017,Priya Patel,Female,20.0,South,Andhra Pradesh,Vijayawada,Clothing,Sneakers,1,3151.93,0,3151.93,UPI,Delivered,Swathi Iyer
ORD00518,2025-12-27,CUST0100,Vikram Gupta,Female,49.0,West,Maharashtra,Pune,Furniture,Office Chair,2,7215.23,0,14430.46,UPI,Delivered,Amit Das
ORD00519,2025-12-28,CUST0069,Karthik Kumar,Male,23.0,North,Delhi,New Delhi,Electronics,Tablet,3,17933.74,10,48421.1,UPI,Delivered,Pooja Reddy
ORD00520,2025-02-23,CUST0154,Meena Kumar,Female,30.0,North,Punjab,Amritsar,Furniture,Bed,4,32314.14,20,103405.25,UPI,Delivered,Sneha Patel
ORD00521,2025-04-30,CUST0296,Arun Rao,Female,48.0,South,Karnataka,Bengaluru,Clothing,Jacket,1,2920.1,15,2482.08,UPI,Delivered,Ananya Kumar
ORD00522,2025-08-21,CUST0270,Sneha Singh,Female,36.0,North,Rajasthan,Jaipur,Home Appliances,Vacuum Cleaner,2,8787.32,0,17574.64,Credit Card,Delivered,Ananya Patel
ORD00523,2024-03-10,CUST0218,Priya Patel,Female,36.0,South,Tamil Nadu,Chennai,Electronics,Smartwatch,2,6078.59,0,12157.18,UPI,Delivered,Pooja Sharma
ORD00524,2024-12-01,CUST0095,Divya Reddy,Female,36.0,South,Tamil Nadu,Madurai,Home Appliances,Air Fryer,3,6528.55,0,19585.65,Debit Card,Delivered,Kavya Das
ORD00525,2025-07-31,CUST0298,Arun Singh,Male,26.0,West,Maharashtra,Mumbai,Electronics,Headphones,2,2539.77,0,5079.54,Cash,Delivered,Divya Kumar
ORD00526,2024-09-25,CUST0119,Amit Gupta,Female,49.0,West,Maharashtra,Pune,Electronics,Tablet,3,18171.29,0,54513.87,Debit Card,Delivered,Rohan Gupta
ORD00527,2025-12-14,CUST0101,Vijay Patel,Male,27.0,North,Rajasthan,Jaipur,Clothing,Dress,5,2129.09,20,8516.36,Credit Card,Delivered,Sneha Singh
ORD00528,2025-01-15,CUST0033,Ananya Rao,Female,58.0,East,Bihar,Patna,Groceries,Tea,5,250.01,15,1062.54,UPI,Delivered,Divya Nair
ORD00529,2024-11-20,CUST0159,Swathi Patel,Male,56.0,South,Karnataka,Bengaluru,Electronics,Laptop,1,51682.86,25,38762.15,UPI,Delivered,Swathi Kumar
ORD00530,2025-06-13,CUST0226,Vijay Iyer,Female,52.0,West,Gujarat,Ahmedabad,Clothing,Sneakers,3,3278.48,0,9835.44,,Delivered,Rahul Gupta
ORD00531,2024-03-26,CUST0062,Vikram Gupta,Female,30.0,West,Goa,Panaji,Electronics,Smartphone,5,25920.23,10,116641.04,UPI,Delivered,Priya Das
ORD00532,2024-09-27,CUST0060,Sneha Patel,Male,19.0,North,Punjab,Amritsar,Electronics,Smartphone,1,25821.11,5,24530.05,Credit Card,Delivered,Suresh Das
ORD00533,2024-07-20,CUST0146,Ananya Gupta,Male,25.0,South,Tamil Nadu,Madurai,Furniture,Study Table,1,9183.25,5,8724.09,Debit Card,Returned,Vijay Gupta
ORD00534,2024-06-14,CUST0026,Amit Rao,Female,45.0,South,Tamil Nadu,Chennai,Clothing,Dress,3,2160.24,10,5832.65,Credit Card,Delivered,Suresh Nair
ORD00535,2024-06-21,CUST0035,Vijay Nair,Male,,North,Rajasthan,Jaipur,Furniture,Bed,2,30210.54,10,0.0,Credit Card,Cancelled,Rahul Rao
ORD00536,2025-05-17,CUST0215,Naveen Das,Male,20.0,South,Tamil Nadu,Madurai,Electronics,Tablet,2,16688.62,5,31708.38,Credit Card,Delivered,Vijay Kumar
ORD00537,2025-02-19,CUST0051,Vikram Singh,Female,44.0,West,Maharashtra,Mumbai,Home Appliances,Water Purifier,1,13800.55,10,12420.5,Debit Card,Delivered,Sneha Kumar
ORD00538,2024-07-23,CUST0029,Divya Das,Male,27.0,South,Karnataka,Bengaluru,Home Appliances,Water Purifier,10,12963.67,10,116673.03,Debit Card,Delivered,Ravi Kumar
ORD00539,2025-10-27,CUST0038,Rahul Nair,Female,19.0,South,Karnataka,Bengaluru,Groceries,Coffee,4,481.1,5,1828.18,Cash,Returned,Vijay Rao
ORD00540,2025-05-24,CUST0158,Rohan Rao,Male,47.0,North,Punjab,Amritsar,Furniture,Sofa,10,29782.58,0,297825.8,Debit Card,Delivered,Rahul Rao
ORD00541,2024-08-08,CUST0091,Sneha Singh,Male,30.0,West,Maharashtra,Mumbai,Furniture,Office Chair,4,7778.05,15,26445.37,Debit Card,Delivered,Rahul Nair
ORD00542,2024-12-01,CUST0196,Swathi Singh,Female,35.0,North,Rajasthan,Jaipur,Clothing,Dress,2,2134.82,0,4269.64,Debit Card,Delivered,Vikram Rao
ORD00543,2024-08-28,CUST0141,Ananya Patel,Female,25.0,South,Karnataka,Bengaluru,Home Appliances,Water Purifier,1,14389.78,0,14389.78,,Delivered,Meena Reddy
ORD00544,2024-03-01,CUST0125,Sneha Iyer,Female,61.0,South,Tamil Nadu,Madurai,Furniture,Study Table,2,8611.32,10,0.0,Debit Card,Cancelled,Meena Gupta
ORD00545,2025-03-24,CUST0192,Swathi Rao,Female,50.0,South,Kerala,Kochi,Electronics,Smartphone,2,29397.27,10,52915.09,UPI,Delivered,Naveen Patel
ORD00546,2025-08-26,CUST0001,Rohan Nair,Male,22.0,West,Goa,Panaji,Electronics,Laptop,1,56811.77,20,45449.42,Credit Card,Delivered,Vijay Iyer
ORD00547,2025-06-11,CUST0145,Isha Rao,Male,28.0,South,Karnataka,Bengaluru,Groceries,Tea,8,236.13,0,1889.04,Credit Card,Delivered,Priya Iyer
ORD00548,2024-09-21,CUST0114,Ananya Gupta,Female,65.0,South,Tamil Nadu,Coimbatore,Clothing,Jeans,2,1596.43,5,3033.22,Credit Card,Delivered,Divya Rao
ORD00549,2024-03-14,CUST0125,,Female,29.0,South,Andhra Pradesh,Vijayawada,Groceries,Coffee,3,484.28,10,1307.56,Credit Card,Returned,Sneha Singh
ORD00550,2025-03-02,CUST0042,Vikram Nair,Male,19.0,East,Odisha,Bhubaneswar,Electronics,Smartphone,1,28567.43,15,24282.32,Debit Card,Delivered,Rohan Nair
ORD00551,2025-03-04,CUST0123,Ananya Patel,Female,29.0,West,Maharashtra,Pune,Groceries,Snacks,1,184.46,5,175.24,Debit Card,Delivered,Karthik Reddy
ORD00552,2025-09-28,CUST0234,Rohan Rao,Male,22.0,North,Uttar Pradesh,Lucknow,Electronics,Smartwatch,3,6183.31,10,0.0,UPI,Cancelled,Naveen Gupta
ORD00553,2025-08-04,CUST0171,Kavya Reddy,Male,42.0,South,Tamil Nadu,Coimbatore,Home Appliances,Air Fryer,8,6806.88,0,54455.04,Credit Card,Delivered,Ravi Kumar
ORD00554,2024-10-08,CUST0119,Divya Kumar,Male,60.0,South,Andhra Pradesh,Vijayawada,Electronics,Headphones,1,2694.68,10,2425.21,UPI,Delivered,Naveen Iyer
ORD00555,2024-05-01,CUST0010,Divya Kumar,Female,35.0,South,Tamil Nadu,Madurai,Electronics,Tablet,2,19414.04,10,34945.27,UPI,Delivered,Vikram Nair
ORD00556,2024-07-20,CUST0229,Kavya Kumar,Male,42.0,South,Kerala,Kochi,Furniture,Bookshelf,4,5062.5,20,16200.0,UPI,Delivered,Meena Singh
ORD00557,2024-09-24,CUST0298,Priya Iyer,Male,32.0,East,West Bengal,Kolkata,Groceries,Coffee,2,450.47,10,810.85,UPI,Delivered,Rahul Gupta
ORD00558,2025-08-27,CUST0256,Karthik Singh,Male,52.0,South,Tamil Nadu,Madurai,Home Appliances,Air Fryer,3,6191.11,10,16716.0,,Delivered,Swathi Das
ORD00559,2025-02-15,CUST0222,Swathi Rao,Female,50.0,South,Kerala,Kochi,Furniture,Bed,2,32859.17,0,65718.34,Net Banking,Delivered,Pooja Das
ORD00560,2025-09-11,CUST0211,Meena Iyer,Female,54.0,South,Tamil Nadu,Chennai,Furniture,Bed,1,30379.3,15,25822.4,Debit Card,Delivered,Vijay Singh
ORD00561,2024-04-04,CUST0273,Ravi Kumar,Male,41.0,South,Andhra Pradesh,Vijayawada,Clothing,Dress,3,2207.27,15,5628.54,,Delivered,Pooja Patel
ORD00562,2025-04-02,CUST0020,,Male,22.0,South,Tamil Nadu,Coimbatore,Home Appliances,Water Purifier,2,12920.23,0,25840.46,Credit Card,Delivered,Neha Rao
ORD00563,2025-07-12,CUST0005,Neha Kumar,Male,55.0,West,Goa,Panaji,Home Appliances,Microwave,5,9415.12,5,44721.82,Net Banking,Delivered,Pooja Patel
ORD00564,2024-11-06,CUST0089,Neha Singh,Male,41.0,West,Maharashtra,Pune,Groceries,Cooking Oil,1,162.69,5,154.56,UPI,Delivered,Kavya Reddy
ORD00565,2025-08-03,CUST0245,Suresh Rao,Female,,South,Tamil Nadu,Madurai,Clothing,Sneakers,3,3406.65,0,10219.95,Net Banking,Delivered,Amit Kumar
ORD00566,2025-01-02,CUST0047,Divya Das,Male,61.0,West,Maharashtra,Mumbai,Clothing,Sneakers,1,2957.66,0,0.0,Credit Card,Cancelled,Pooja Singh
ORD00567,2025-12-04,CUST0024,Pooja Singh,Male,54.0,East,West Bengal,Kolkata,Electronics,Headphones,2,2512.34,0,5024.68,Credit Card,Delivered,Priya Nair
ORD00568,2024-04-08,CUST0242,Priya Rao,Male,41.0,East,West Bengal,Kolkata,Clothing,Jacket,1,2771.79,5,2633.2,Credit Card,Delivered,Sneha Patel
ORD00569,2024-03-17,CUST0281,Neha Patel,Female,62.0,West,Maharashtra,Mumbai,Clothing,Sneakers,5,3231.94,15,13735.74,UPI,Delivered,Rohan Patel
ORD00570,2025-03-12,CUST0170,Suresh Rao,Male,46.0,North,Delhi,New Delhi,Electronics,Smartwatch,3,5951.92,20,14284.61,UPI,Returned,Vijay Reddy
ORD00571,2025-08-24,CUST0252,Sneha Gupta,Male,22.0,South,Karnataka,Bengaluru,Furniture,Office Chair,2,8096.56,15,13764.15,Credit Card,Delivered,Naveen Nair
ORD00572,2024-01-11,CUST0008,Sneha Das,Male,,South,Karnataka,Bengaluru,Electronics,Headphones,10,2423.45,0,24234.5,Credit Card,Delivered,Isha Reddy
ORD00573,2025-03-24,CUST0080,Swathi Iyer,Female,30.0,South,Karnataka,Bengaluru,Furniture,Bed,3,30778.0,25,69250.5,Net Banking,Delivered,Naveen Gupta
ORD00574,2025-11-29,CUST0245,,Male,50.0,South,Tamil Nadu,Chennai,Electronics,Tablet,8,19156.28,5,0.0,UPI,Cancelled,Pooja Singh
ORD00575,2024-03-17,CUST0009,Naveen Singh,Female,61.0,South,Tamil Nadu,Madurai,Home Appliances,Microwave,3,9406.01,0,28218.03,UPI,Delivered,Sneha Reddy
ORD00576,2024-09-13,CUST0244,Priya Singh,Male,50.0,South,Tamil Nadu,Coimbatore,Electronics,Smartwatch,4,6382.67,20,0.0,UPI,Cancelled,Ravi Patel
ORD00577,2025-07-25,CUST0125,Vikram Reddy,Female,28.0,West,Gujarat,Ahmedabad,Clothing,Jeans,3,1648.86,15,4204.59,Debit Card,Delivered,Meena Iyer
ORD00578,2024-04-28,CUST0037,Divya Iyer,Female,65.0,South,Kerala,Kochi,Groceries,Cooking Oil,2,156.33,0,312.66,Debit Card,Delivered,Ananya Reddy
ORD00579,2025-08-26,CUST0053,Isha Sharma,Female,41.0,North,Punjab,Amritsar,Groceries,Snacks,2,177.31,10,319.16,Cash,Delivered,Divya Das
ORD00580,2024-12-28,CUST0049,Naveen Rao,Female,32.0,North,Rajasthan,Jaipur,Furniture,Sofa,5,29548.77,0,147743.85,Credit Card,Returned,Ananya Iyer
ORD00581,2024-09-16,CUST0197,Karthik Gupta,Female,58.0,North,Delhi,New Delhi,Furniture,Office Chair,3,7958.23,10,21487.22,Credit Card,Delivered,Ananya Sharma
ORD00582,2025-08-16,CUST0083,Rahul Gupta,Male,48.0,South,Tamil Nadu,Coimbatore,Electronics,Headphones,2,2563.73,5,4871.09,Credit Card,Delivered,Priya Gupta
ORD00583,2024-11-26,CUST0165,Arun Gupta,Male,18.0,North,Rajasthan,Jaipur,Clothing,Jacket,1,2906.09,10,2615.48,Debit Card,Delivered,Meena Das
ORD00584,2025-10-02,CUST0258,Rohan Das,Female,43.0,West,Goa,Panaji,Clothing,Jacket,1,2862.83,20,2290.26,UPI,Delivered,Naveen Reddy
ORD00585,2024-03-29,CUST0231,Sneha Patel,Male,59.0,South,Karnataka,Bengaluru,Electronics,Laptop,10,56200.57,20,449604.56,UPI,Delivered,Arun Nair
ORD00586,2024-10-06,CUST0224,Karthik Singh,Male,51.0,West,Maharashtra,Pune,Home Appliances,Air Fryer,8,6505.07,20,41632.45,UPI,Delivered,Pooja Iyer
ORD00587,2024-09-09,CUST0132,Isha Iyer,Male,,West,Maharashtra,Pune,Electronics,Headphones,4,2684.29,10,9663.44,Net Banking,Delivered,Rahul Patel
ORD00588,2025-06-18,CUST0210,Kavya Patel,Female,27.0,West,Gujarat,Ahmedabad,Groceries,Tea,3,252.35,15,643.49,Credit Card,Delivered,Priya Patel
ORD00589,2025-02-04,CUST0028,Rohan Singh,Female,54.0,South,Tamil Nadu,Coimbatore,Clothing,T-Shirt,3,660.11,0,0.0,Debit Card,Cancelled,Arun Rao
ORD00590,2024-11-27,CUST0227,Vikram Gupta,Female,,North,Punjab,Amritsar,Electronics,Smartwatch,3,6101.53,25,13728.44,UPI,Delivered,Neha Reddy
ORD00591,2024-04-26,CUST0227,Meena Patel,Female,50.0,East,Bihar,Patna,Clothing,Jacket,4,2937.07,5,11160.87,UPI,Delivered,Karthik Gupta
ORD00592,2025-10-25,CUST0152,Amit Das,Female,25.0,North,Punjab,Amritsar,Home Appliances,Vacuum Cleaner,2,8997.39,15,15295.56,Credit Card,Delivered,Sneha Gupta
ORD00593,2025-10-03,CUST0061,Rohan Gupta,Male,20.0,East,Odisha,Bhubaneswar,Electronics,Tablet,3,18286.17,10,49372.66,Credit Card,Delivered,Naveen Patel
ORD00594,2025-09-23,CUST0191,Pooja Iyer,Male,38.0,West,Maharashtra,Mumbai,Electronics,Laptop,1,59028.95,20,47223.16,,Delivered,Isha Rao
ORD00595,2025-07-24,CUST0054,Neha Iyer,Female,33.0,West,Maharashtra,Mumbai,Home Appliances,Water Purifier,2,14085.27,20,0.0,Net Banking,Cancelled,Ravi Das
ORD00596,2025-09-20,CUST0106,Rahul Reddy,Male,22.0,North,Rajasthan,Jaipur,Electronics,Smartwatch,2,5677.01,10,10218.62,Net Banking,Delivered,Divya Rao
ORD00597,2024-08-19,CUST0262,Neha Iyer,Female,63.0,North,Punjab,Amritsar,Furniture,Study Table,3,8976.4,0,26929.2,Debit Card,Delivered,Isha Nair
ORD00598,2024-06-20,CUST0289,Arun Singh,Female,53.0,South,Tamil Nadu,Chennai,Electronics,Smartwatch,3,6101.13,0,18303.39,UPI,Delivered,Pooja Patel
ORD00599,2024-11-04,CUST0184,Divya Sharma,Female,56.0,South,Andhra Pradesh,Vijayawada,Furniture,Study Table,2,8835.01,10,0.0,UPI,Cancelled,Suresh Reddy
ORD00600,2025-09-03,CUST0005,Rohan Rao,Female,49.0,North,Delhi,New Delhi,Electronics,Smartwatch,2,6057.43,0,12114.86,UPI,Delivered,Karthik Kumar
ORD00601,2025-08-28,CUST0251,Sneha Nair,Female,28.0,West,Gujarat,Ahmedabad,Electronics,Smartwatch,2,6474.78,10,11654.6,Debit Card,Delivered,Sneha Patel
ORD00602,2024-09-06,CUST0059,Amit Rao,Female,48.0,West,Maharashtra,Mumbai,Furniture,Bookshelf,4,5257.35,0,21029.4,UPI,Returned,Vikram Rao
ORD00603,2024-11-15,CUST0196,Priya Das,Male,56.0,East,West Bengal,Kolkata,Furniture,Sofa,4,29007.42,15,98625.23,Credit Card,Delivered,Ravi Das
ORD00604,2025-01-05,CUST0048,Kavya Das,Male,,West,Gujarat,Ahmedabad,Clothing,Sneakers,2,3411.24,15,5799.11,Net Banking,Delivered,Priya Iyer
